PDB_ID,Download_status
1u6g,OK
1cwj,OK
6uij,counts
3ete,OK
2ein,OK
3bh6,OK
5eta,OK
2eep,OK
4emz,OK
5aw7,OK
4wvo,OK
2eho,OK
3srh,OK
4nmm,OK
4oyt,OK
4mvf,OK
3tjf,OK
6hmt,OK
1nm3,OK
6bd9,OK
4erp,OK
6las,counts
5v58,OK
1vqz,counts
117e,OK
5g30,OK
1ak2,OK
4lh1,counts
3mut,OK
5t8s,OK
4ylg,counts
3poo,counts
6a3a,OK
4wxb,OK
1duc,OK
2fmu,counts
2hj3,OK
5k3v,OK
3n9k,OK
4an2,OK
1a49,OK
4p2a,OK
1amu,counts
4a7j,OK
4j7n,OK
2awf,OK
5nwj,OK
4jcp,OK
3wsh,OK
4j9z,OK
5xke,OK
3bt8,OK
5zn0,OK
3fap,OK
6gna,OK
3gni,OK
1zhy,OK
1x97,OK
5vnc,OK
4jwu,OK
5mlb,OK
1qva,OK
4etp,OK
5mo5,OK
3mdt,OK
3l8s,OK
5yfz,OK
6ht8,OK
4pg7,counts
4pyp,OK
4fki,OK
5yg6,OK
6pk3,OK
2bgs,OK
4j2t,OK
2j46,OK
4hwp,OK
3dxw,OK
3fce,OK
5zjf,OK
5bye,OK
4ja7,OK
4icc,OK
2ghc,OK
5i5e,OK
5yv5,OK
3w5o,counts
5cwa,OK
3cuv,OK
4nh2,OK
3m9j,OK
6j1y,counts
5lv5,OK
5z21,OK
4lxz,OK
1wm3,OK
3vtz,OK
3ifw,OK
6i79,OK
2a6v,OK
4lqi,OK
2j6x,OK
6iur,OK
3lrj,OK
5m0b,OK
4el0,OK
3e3o,OK
1a35,counts
5hyw,OK
1ng1,OK
3b9b,OK
1x7w,OK
4zwm,OK
3ewa,OK
4qvw,OK
1qvi,OK
4zt4,OK
5xrv,OK
4by1,OK
5ma5,OK
5l65,OK
2ivn,OK
1s98,counts
1kss,OK
2gg7,OK
5u2i,OK
6ijb,OK
6dec,counts
5sxn,OK
5f0m,OK
4a8h,OK
1sev,OK
5aeq,OK
5wai,OK
4oh1,distance
5jld,counts
2eke,OK
3gt0,distance
6hwv,OK
4rjy,OK
5ey5,OK
5fhz,OK
3ocg,OK
1adj,OK
3lfa,OK
1mgv,OK
4y77,OK
3grv,OK
2xlp,OK
5mkk,OK
4c0h,OK
5t8l,OK
2w7g,OK
5lnq,OK
5uj1,OK
5vzt,OK
2p5c,OK
6pgl,counts
4hpx,OK
3wsf,OK
1h0c,OK
5csv,OK
1n3l,OK
1n92,OK
3ln3,distance
1osj,OK
4wb5,OK
3bgj,OK
4w91,OK
2p1n,OK
3gug,OK
2gjd,OK
4kxy,OK
3aix,OK
6jx2,OK
4xl4,OK
1szp,counts
4dlr,OK
1dkr,OK
1imc,OK
4eh4,OK
5b1h,OK
4f7r,OK
4i9h,OK
2bit,OK
6h2q,OK
4ae6,OK
3q37,OK
4q01,OK
3fcx,OK
4kr2,counts
5cpo,OK
3nz2,OK
4v0n,counts
4h9r,OK
5is9,OK
6hyt,counts
4jh0,OK
4yuy,OK
6a39,OK
4zy4,OK
3bq6,counts
3dgv,OK
1ysd,OK
4v4g,failed_download
5gpk,OK
4dsu,OK
5j9w,OK
6bfg,OK
5dc5,OK
5urq,OK
2c23,counts
3em1,OK
4e7w,OK
4jb8,OK
2cke,OK
4gwy,OK
4lwo,counts
2x51,OK
2ztj,OK
5tw7,OK
6j7x,OK
2biu,OK
5ulh,OK
1ai2,OK
5zn3,OK
3brw,OK
3tei,OK
1nqo,OK
1gzu,OK
1bup,OK
1k73,OK
6d5y,OK
5hws,OK
4ima,OK
1jbv,OK
2iby,OK
1xaa,OK
4h46,OK
5npm,OK
5kqw,OK
2ey4,OK
1cib,OK
2a9j,OK
6jbr,OK
5vs6,counts
3qrt,OK
5urm,OK
2uxb,OK
5zxd,OK
5hvf,OK
5l0w,OK
1icp,OK
4gby,OK
4ajb,OK
6qbg,OK
6r5e,OK
5kx5,OK
2zud,OK
5n3f,counts
3itd,OK
1h26,OK
5el6,failed_download
4zz3,OK
2xls,OK
6gar,OK
2xa7,OK
4pao,OK
4njm,OK
4he1,OK
2zyf,OK
5kv3,OK
1obf,OK
3aty,OK
5zan,counts
5ibb,failed_download
4yaf,OK
1v94,OK
1t64,OK
1yhm,OK
6q4b,OK
4qv5,OK
1mw7,OK
5ern,OK
3kwf,OK
2y40,OK
3h0w,OK
3wa9,OK
2bhq,OK
3l4w,OK
1r1o,OK
3l1s,counts
2pcb,OK
3wzw,OK
2hdk,OK
2bte,OK
6j13,OK
4wzw,OK
6hvw,OK
5xvg,OK
4pg4,counts
4s2b,OK
5nz2,counts
3n1t,OK
2eur,OK
6nuu,OK
2cyx,OK
6a38,OK
3p1w,OK
4lc4,OK
4hww,OK
4y81,OK
4i5l,OK
4v4z,failed_download
3lwp,OK
5kke,OK
5yzh,OK
5jh1,OK
6t1t,OK
4afr,OK
5zs8,OK
4z2m,OK
2bp5,OK
6plm,OK
3c1t,OK
1ywg,OK
5ul0,OK
5lyf,OK
5kuv,OK
1cjt,OK
3n4r,counts
2pvn,OK
6bvj,OK
2p6d,OK
4dlp,counts
4oih,OK
1f7r,OK
2dqs,OK
4k42,OK
3kux,OK
6e6g,OK
3rgf,OK
1w0f,OK
1tuo,OK
4dpg,counts
4jmw,OK
5av8,OK
1mk8,OK
5wh1,OK
5iee,OK
4efa,OK
6bg5,OK
1kk0,OK
3b78,OK
3h9c,OK
1cq6,OK
6u7f,OK
5lge,OK
1if2,OK
3gj8,OK
1hqf,OK
4gj7,OK
2gmi,OK
5i4l,failed_download
4hz2,OK
2wz0,OK
6hsk,OK
1bob,OK
1isa,OK
2g5t,OK
3v8y,OK
1nxc,OK
3mgr,OK
5l68,OK
2vgu,OK
3a7g,OK
4c2w,OK
3rkb,OK
1qnm,OK
2euu,OK
5vj5,OK
3kgq,OK
5e7j,OK
5mbm,OK
3rpg,OK
1sfo,OK
4nhk,OK
4m1b,OK
6gg3,OK
3rv2,OK
3bqc,OK
3r09,OK
4b98,OK
4q8f,counts
1pp9,OK
3opm,OK
2z3z,OK
5u8p,OK
6cpm,OK
6spq,OK
5ohx,OK
1j1d,OK
6nya,OK
2i6u,OK
5fa5,OK
1n9r,OK
4rcx,counts
3frj,OK
2ot8,counts
2cnd,OK
2uv8,OK
2c4m,OK
2rhr,OK
2uv2,counts
3ewz,OK
2emu,OK
5toq,OK
6n17,OK
5fai,counts
4qa7,OK
3o1b,OK
3ksf,OK
4xhr,OK
5wm2,OK
1smn,OK
3ekz,OK
3lfd,OK
1w85,OK
4wg3,OK
5ncq,OK
1sks,OK
1ahy,OK
1xtb,OK
3otr,OK
5v6s,OK
3os6,OK
4ffc,OK
3o20,OK
1axd,OK
3lfe,OK
3qtq,OK
6uk3,OK
3uzd,counts
1j1u,OK
2vmw,OK
5lu1,OK
4h73,OK
1cq8,OK
4nus,OK
1vhm,OK
4g1n,OK
2dgk,OK
5ex5,OK
1v47,OK
4yi3,OK
1woy,OK
3oc0,OK
3bla,OK
5kiy,OK
2g4d,OK
3ow8,counts
4bgh,OK
5ltg,OK
4b95,counts
5iha,OK
4roe,OK
2az3,OK
6cpw,OK
1ko0,OK
4ji3,OK
6qe1,OK
1jpi,OK
6d4c,OK
4atp,OK
5ciq,OK
2e9x,OK
5hvu,OK
3afa,OK
1a59,OK
1ozf,OK
4k8t,OK
4zz1,OK
5wa8,OK
1aed,OK
3ncy,OK
3t7m,OK
6f2u,OK
4jjz,OK
3q2q,OK
3qm0,OK
3qya,OK
4qbf,OK
4v57,failed_download
3ffk,OK
4m0g,OK
5wjq,counts
4yu1,OK
6owm,OK
4ihi,OK
5ah3,OK
2jea,counts
1wlr,OK
4efl,OK
6iim,OK
3cv0,OK
3zik,OK
3gpm,OK
4dhn,OK
4jbp,OK
5doy,failed_download
4w5h,OK
4b18,OK
1e1v,OK
6jxi,OK
6bdm,OK
4ast,OK
3i6u,OK
3ocf,OK
3ozw,OK
4n0t,OK
4bl1,OK
6bpl,OK
5d1k,OK
1vg2,OK
3ni6,OK
3hfv,OK
1xiy,OK
4ixo,OK
1pz1,OK
5oa6,OK
2hjr,OK
2qnk,OK
1sei,OK
5oct,OK
3egz,OK
5zbx,OK
3q2z,counts
5av6,OK
1ics,OK
2zky,OK
2bo9,OK
5aov,OK
2pe1,OK
5mvv,OK
4mb6,OK
3mwj,OK
3nam,OK
3n4s,OK
4ogu,counts
1s8f,OK
1aso,OK
1ima,OK
6a36,OK
2zoq,OK
2aat,OK
6i1n,OK
5ze0,OK
6p09,OK
2azn,OK
1c0g,OK
6r4n,OK
4qmx,OK
5kma,OK
2oe0,OK
2nyu,OK
4k5c,OK
1t9k,OK
4nvb,OK
1u2l,OK
1fu8,OK
1jr3,OK
3ae7,OK
3rry,OK
6h9x,OK
5wwo,OK
2irw,OK
5hn6,OK
1n3s,OK
3gx8,OK
6eg5,OK
4u24,failed_download
1cde,OK
2xaw,OK
4zyy,OK
3mz4,OK
4e6h,OK
4eoo,OK
1xac,OK
4g61,OK
1w88,OK
4jqo,OK
6htp,OK
1o00,OK
3gcp,OK
1h37,OK
4j9k,OK
5cnv,OK
4l64,counts
1v6s,OK
4a65,OK
3ez3,OK
1mb2,OK
2vsf,OK
5b8a,OK
2q7w,OK
6jy1,OK
3ga4,OK
3c72,OK
6fcm,OK
4bz9,OK
1vi5,OK
4i6h,OK
5bse,OK
2csm,OK
3lc0,OK
1c30,OK
3kt7,OK
4f9w,OK
2qw0,OK
4lj2,OK
3tzq,OK
1c80,OK
2dsi,OK
2sqc,OK
2wm9,counts
3r9x,OK
6hkw,OK
3q30,OK
3bw1,OK
1ykh,OK
4jir,OK
1cs0,OK
4p3y,OK
6pg4,OK
1e2q,OK
3ksw,OK
4l6q,OK
2ew2,OK
1czc,OK
2bka,OK
3b7s,OK
5mia,OK
4ir7,OK
4yxq,OK
4y7n,OK
4z0t,OK
2q0u,OK
5yt6,OK
7cpa,OK
4epy,OK
5k1a,OK
2vnw,OK
4ll8,OK
4new,OK
1luw,OK
1k83,OK
6mc0,OK
6b8j,OK
4wkr,counts
5k1s,counts
1n33,OK
2jk6,OK
6ajb,OK
1fe0,OK
6d0a,OK
5ls0,OK
2goj,OK
1aef,OK
5uqr,OK
5xih,OK
2qlv,OK
2gpl,OK
6rkc,OK
1fuu,OK
5ohm,counts
2ez9,OK
6qsi,OK
5wby,OK
6hqu,OK
5oey,OK
1oh5,OK
2vek,OK
6iik,OK
5ooi,OK
2ori,OK
3hye,OK
4rxh,OK
1agp,OK
4zyo,OK
3tpf,counts
1j96,OK
3fpm,OK
1h01,OK
1f4l,OK
2xy3,counts
4iz5,OK
1i79,OK
5o56,OK
3ah7,OK
4pr6,OK
1c03,OK
5le3,OK
5mc2,OK
2qna,OK
5es9,OK
3aa0,OK
3v00,OK
2zyg,OK
3mng,OK
4l60,OK
5cpm,OK
1xxi,OK
3uh0,counts
5ee3,counts
3q5u,OK
3mos,OK
3aat,OK
6hth,OK
6bax,OK
2o1o,counts
4uu0,OK
3dvg,OK
5it8,failed_download
5bte,OK
3dd1,OK
4zgs,OK
2cmt,OK
6cw8,OK
5jpo,OK
2y6z,OK
5dgd,OK
3hd7,OK
2eux,OK
1ion,OK
5knc,OK
5xbr,OK
4z1y,OK
4ez3,OK
2x7b,OK
4lpk,OK
4v8d,failed_download
2y5l,OK
4fuq,OK
5f2e,OK
3ryt,counts
4dem,counts
6ots,OK
4v8f,failed_download
5ngz,OK
4lbr,OK
2o5k,OK
2a4d,OK
2rge,OK
3tyi,OK
6c83,counts
3p0t,OK
4pbs,OK
2gaj,OK
2w8o,OK
2x0b,OK
6tl2,OK
4rke,OK
2cxt,OK
2xf1,OK
2h4z,OK
1jr1,OK
1nbo,OK
3r63,OK
3vab,OK
6n0b,OK
4m8z,OK
2g83,OK
2aaq,OK
2onu,OK
2vsx,OK
1zem,OK
1drz,OK
2h01,OK
1ri1,OK
1u77,OK
5l3q,OK
1jcq,OK
3h8q,counts
5ors,OK
1kv2,OK
2cvx,OK
5f92,OK
5o7d,OK
4v5s,failed_download
2v0t,OK
4gtm,OK
5ll2,OK
5jqa,OK
2jgc,OK
3twr,OK
5ous,counts
4ilg,OK
3mmv,OK
6k1s,OK
4c2j,OK
5akb,OK
5j3c,failed_download
4rn0,OK
2e8r,OK
5oe3,OK
4qkq,OK
4wmj,OK
2hx1,OK
4kbo,OK
4b33,OK
1x2g,OK
5dm7,OK
4qtz,OK
1ctp,counts
5efh,OK
2efc,OK
6gf3,OK
6dk1,counts
6r2b,OK
6dft,OK
4wtr,OK
1zby,OK
5uws,OK
5uuw,OK
6pno,OK
4exg,OK
4dgs,OK
6mm6,OK
4r3z,OK
3tx9,OK
2o4c,OK
4g05,OK
4wwa,counts
5nd6,OK
4k8h,OK
3div,OK
6q39,OK
1zrt,counts
4u3f,OK
5ouc,counts
4ydw,OK
1yea,OK
3l4j,OK
3ocb,OK
1n1e,OK
3a9i,OK
2r8o,OK
1v53,OK
5lck,OK
4l67,OK
1c8l,OK
3blx,OK
4g36,counts
1bvu,OK
1yr9,OK
2hr8,OK
4gzl,OK
6tz7,counts
5gk9,OK
4naq,OK
4rgb,OK
1qx4,OK
1zye,OK
5nqt,OK
3kdj,OK
5nis,counts
4w5j,OK
1yyd,OK
4eh8,OK
5n82,OK
4yb9,OK
3mz7,OK
5nvv,OK
5jca,OK
1vko,OK
2xnd,counts
4kdd,OK
6hkm,OK
3ju1,OK
5xck,OK
6qmo,OK
5oou,OK
2h3e,OK
3gu5,OK
3rdd,OK
6cgm,OK
4ptf,counts
2jhs,OK
5kfh,OK
1nfi,OK
2gw1,OK
3okj,OK
5jlj,OK
5o74,OK
5fp5,counts
3w3x,counts
3pd6,OK
5ou2,OK
5hit,counts
3u9c,OK
4nd7,OK
5wc1,counts
4yui,OK
3aaw,OK
4y9r,OK
1m64,OK
4e3z,OK
2q3d,OK
6g4c,OK
1i3l,OK
1rm3,OK
3py2,OK
6flv,OK
6jif,OK
4mwe,OK
6g2w,OK
4epx,OK
5myc,OK
1uxp,OK
4i9y,OK
3hwk,OK
1wsa,OK
2ccp,OK
6cyo,OK
3o62,OK
2pdk,OK
6nif,OK
1svh,counts
2vf4,OK
1su0,OK
4yyz,OK
4j9n,OK
6a3t,OK
6r9x,OK
5zkj,OK
3o6w,OK
5hvy,OK
4gdk,OK
4xv4,OK
6so1,counts
4qxa,OK
3h4j,OK
5yp4,OK
2yic,OK
6fel,OK
4qlz,OK
3n9z,OK
1oun,OK
4qtt,OK
1m3z,OK
5hl6,OK
3a8y,OK
4zwb,OK
5nov,OK
6r2c,OK
3o55,OK
6ale,OK
1ob3,OK
3bd6,OK
4i5g,OK
6cit,OK
4m53,OK
1oth,OK
5g1p,counts
1zdl,OK
1ssg,OK
3kyd,OK
4yde,OK
5aqo,counts
2h9v,OK
4fef,OK
2z1b,OK
1idm,OK
3fl4,OK
4c93,OK
3s3g,OK
6exi,OK
3jz6,OK
4hnp,OK
5fi1,OK
2fdq,OK
2ode,counts
2cci,OK
4ext,OK
5h9b,OK
1spi,OK
4v4t,failed_download
1a3w,OK
1xjq,OK
3ay9,OK
3v5t,counts
1ta1,OK
5iok,OK
1w5o,OK
1lm1,OK
5fpm,OK
1eqr,OK
2ucz,OK
3p83,OK
1uby,OK
3gc7,OK
1oz0,OK
2p2f,OK
4a0l,OK
3nan,OK
1wci,OK
4xti,counts
1pyg,OK
3ksv,OK
2h6g,OK
2d4m,counts
1cry,OK
5d84,OK
4uqo,OK
5eqb,OK
5lh9,OK
5vnf,OK
1ja0,OK
4qt0,OK
3vax,OK
3rx4,OK
3kfb,OK
2g27,OK
1w83,OK
5d0t,OK
1ozg,OK
5eyu,OK
4grt,OK
4dl3,OK
1ult,OK
3r1y,OK
1ank,OK
5w3k,OK
1kp2,OK
5he1,OK
1f9m,OK
4arz,OK
5xsa,OK
2q5l,OK
2y62,OK
2fr5,OK
3x35,OK
1ky8,OK
3t4n,OK
4k46,OK
5okf,OK
6mzg,OK
3pfw,OK
6fnb,counts
2qnb,OK
3zuz,OK
5l5p,OK
2zdi,counts
5xry,OK
4h5r,OK
4o3n,OK
1cy0,OK
4cwd,OK
5cdu,OK
3byz,OK
2qfx,OK
3e6a,OK
5xit,OK
3oet,OK
3tkf,OK
3q89,OK
4eff,counts
4i3q,OK
2e91,OK
4q2x,OK
6d5m,OK
2r59,OK
2fyt,OK
3gcu,OK
4mf7,OK
5dr2,OK
3l77,OK
3uvr,OK
3vav,OK
4iq2,OK
4xrj,OK
5jhh,OK
4qo9,OK
1uoe,OK
4cxr,OK
2yiw,OK
1xs7,OK
3bk7,OK
6g6r,OK
4j4o,OK
5xr4,OK
1o92,OK
3pj8,OK
3wc0,OK
5aes,OK
5w97,OK
2qiz,OK
2vgt,OK
1d1s,OK
6gj4,OK
3ukd,OK
5k9s,OK
4bnd,OK
5tot,OK
1jj2,OK
6d9y,OK
5m94,OK
3a11,OK
2dwz,OK
2z4y,OK
6nup,OK
6n3w,OK
2rh9,OK
1cdk,OK
6agt,counts
2zc0,OK
4nzs,OK
2ntn,OK
5eyg,OK
5m66,OK
1h9a,OK
3m4o,OK
2osb,OK
1zz3,OK
1nq3,OK
3gcv,OK
1os1,OK
1nut,OK
6sis,OK
3fc9,OK
6hmp,OK
1rlr,OK
1mzp,OK
1sqk,OK
2dv0,OK
3ruy,OK
3axt,OK
2at1,OK
2puv,OK
4j8w,OK
6hax,OK
4myc,OK
6b8n,OK
3bif,OK
3x2w,OK
4pyu,counts
5xif,OK
3hu3,OK
4ecw,OK
1a6q,OK
1ycc,OK
2w4o,counts
2e94,OK
4o0r,OK
1ahx,OK
5bxl,OK
4tmc,OK
3cpw,OK
2aiu,OK
6qid,OK
3dsv,OK
1kpa,OK
1doh,OK
3exe,OK
4kdc,counts
3ccj,OK
2q36,OK
2x6j,OK
2fpg,OK
4pz6,OK
6faj,OK
5exf,OK
4hwr,OK
3sls,OK
1wbd,OK
3smq,OK
3hgq,OK
4qwr,OK
3jsv,OK
5o2s,OK
2z4x,OK
5kzm,OK
4iaz,OK
6crm,OK
1j1c,OK
2bww,OK
3wsb,OK
6cdf,OK
4tw7,OK
4fdg,OK
5nn5,OK
2xhb,counts
3lhl,OK
3q8l,OK
4m0l,OK
5tht,OK
5i2e,OK
6end,OK
6u69,OK
1dss,OK
1bfd,OK
3s24,OK
6cyl,OK
6npc,OK
4v6a,failed_download
5kbf,OK
3pxr,OK
3kzo,OK
4dpw,OK
4f9f,OK
3sz3,OK
4f3q,OK
1rwz,OK
4tzr,OK
1soo,OK
5k7w,OK
5zy9,OK
3fc1,OK
3b6j,OK
6nfp,OK
3s0o,OK
4v4j,failed_download
2w90,OK
6i7s,OK
1cmx,OK
1ewr,OK
3huc,OK
3nkx,OK
4w9d,OK
1twc,OK
1pmm,OK
5oaw,OK
3oef,OK
3a60,OK
3kab,OK
5m36,counts
2dbr,OK
4q10,counts
1qna,OK
5sup,OK
5vr7,OK
2c18,OK
2cvy,OK
5h9h,OK
6ihc,OK
2xp6,OK
3dll,counts
3x44,OK
4v3o,OK
5ovl,OK
5ddo,counts
5tqc,OK
2eer,OK
3g5u,OK
1ja1,OK
5och,counts
4u3n,failed_download
1gg8,OK
2gzd,OK
4ab7,OK
4bej,OK
5wnp,OK
6u3w,OK
1ox6,OK
4v9j,failed_download
2gqn,OK
1x1q,OK
3vat,OK
5omx,OK
3tik,OK
6bxl,OK
4ojn,OK
1rg9,OK
6i4i,OK
1xo2,OK
3q6m,OK
1q40,OK
6o5m,OK
3eao,OK
5o6e,OK
1o02,OK
2pm6,OK
2ay7,OK
3d9v,OK
1yw2,OK
2idc,OK
2d63,OK
5jrh,OK
6hhp,OK
3m2h,OK
5xkg,OK
6fma,OK
1ex2,OK
3sdk,OK
2fv2,OK
3kfu,OK
4x1y,OK
1ecj,OK
1tpd,OK
4qpl,OK
6gqw,OK
2prz,OK
3oec,OK
5lg6,OK
6c2z,OK
1mr3,OK
5ayv,OK
1dun,OK
2ycg,OK
3ga0,OK
5dwv,OK
1xab,OK
6eru,counts
6qa3,OK
3ecy,counts
2wel,OK
4pl0,OK
6byq,counts
5ltj,OK
5hzk,OK
4y4o,failed_download
5g3y,OK
2v2h,OK
3dog,OK
1xq7,OK
6c95,OK
1cip,OK
1zbd,OK
4m1s,OK
3fee,OK
5g17,OK
2pdn,OK
3pgk,OK
2el7,OK
5mn9,OK
3o1c,OK
2i3y,counts
6hep,OK
3s6m,OK
1ddi,counts
6gkf,counts
1v79,OK
5mgw,OK
4j7b,OK
3aa7,OK
4mks,OK
6v0t,counts
2b9s,counts
4wig,OK
3pvu,OK
3nzw,OK
6dmi,OK
1w8v,OK
3l66,OK
3q8k,OK
3dvt,OK
3ls2,OK
1y1w,OK
3hjy,OK
1fdu,OK
1dso,OK
6p2u,OK
4njz,OK
4kwv,counts
1a2f,OK
3pxf,OK
1ct9,OK
1eaa,OK
4kd1,OK
5w9e,counts
4qmf,OK
6i3o,OK
1lvc,OK
1sto,OK
6q9p,OK
3gi3,OK
4qp8,OK
6moj,OK
3esf,OK
1fpb,OK
5ubp,OK
2e0c,OK
2fw2,OK
4ew3,OK
1fnt,OK
6ebt,OK
5l54,OK
4yo4,OK
1x7h,OK
4o4j,OK
4loq,OK
4lf7,OK
1ay4,OK
4zox,OK
3zv4,OK
5kfx,OK
5mhb,OK
3sq7,OK
5t3j,OK
1lik,OK
1j2a,OK
4o3o,OK
4c37,OK
1n18,OK
2x1t,OK
6ixj,OK
1ols,OK
4ys1,OK
1fty,OK
1x6o,OK
6tim,OK
1aee,OK
6fgz,counts
1ypn,OK
5tnx,OK
5tx3,OK
6e9l,OK
5yg4,OK
4u6e,OK
5f52,OK
5jq8,OK
1uxh,OK
2ear,OK
1yis,OK
5r1r,OK
4qmm,OK
3rc8,OK
4li3,OK
4ob9,OK
1ltx,OK
5mov,OK
1olm,OK
5o2t,counts
2uy4,OK
5abn,OK
5hne,OK
2a27,OK
5edd,counts
2qbt,OK
4ri7,OK
3ewe,counts
5txk,OK
4o33,OK
2c47,OK
4qgl,OK
2dv3,OK
3ue8,OK
6d5h,OK
4r02,OK
2pa6,OK
3rny,counts
6bvl,OK
3trl,counts
5agc,OK
2vto,OK
4ade,OK
3eoe,counts
5grt,OK
5m6z,OK
6htb,OK
5n6n,OK
2yfh,OK
4flt,OK
5k9z,OK
5tco,OK
4prf,OK
1zbt,counts
2dwq,OK
4dpk,OK
5o90,counts
2cfo,OK
3bd8,OK
5y65,OK
5cco,counts
3fpx,OK
3t3u,OK
5xru,OK
2nyl,OK
3uzs,OK
3l8z,OK
3rak,OK
3b8a,OK
1l0v,OK
5nwk,counts
5ala,OK
5xt4,OK
4wq4,OK
1pin,OK
4gnk,OK
1sjn,OK
4v9d,failed_download
1i4d,OK
5er6,OK
6j58,OK
4xmm,counts
1deh,OK
5kb6,OK
2il2,OK
3ccl,OK
2qwo,OK
4laz,OK
1uj2,OK
1kji,OK
4d9s,OK
4dch,OK
1rm5,OK
5urh,OK
1qpb,OK
6fyz,OK
4dly,OK
5yw2,OK
3oby,OK
4uwg,OK
5vo0,OK
5esg,OK
5ifu,counts
4j79,OK
1zyq,OK
1ilw,OK
4u6c,OK
6ne4,OK
4wj3,OK
1yi0,OK
6gd9,OK
6hwd,OK
4nd6,OK
5m4g,OK
6hvj,OK
2oih,OK
4wjq,OK
6q3c,OK
2izo,counts
1ije,OK
3mdy,OK
2eil,OK
3ayh,OK
4q3u,OK
1dhs,OK
4air,OK
6mhb,counts
6eqx,OK
3b7r,OK
4nmk,OK
3iah,OK
5j9u,OK
3io3,OK
4at0,OK
6ags,OK
2a1t,OK
5nm5,OK
4pq8,OK
3fe2,OK
4f3w,OK
4b32,OK
4wts,OK
3qa0,OK
4gpd,OK
3nvk,OK
2xtz,OK
2pt9,OK
2b1i,OK
6gjn,OK
1g8x,OK
2x99,OK
2vfi,OK
5xyj,OK
6h1y,OK
3l7r,counts
6n0w,counts
5bui,OK
3l68,OK
5ulv,OK
5j83,OK
4xdn,OK
3o4w,OK
3bjm,OK
1pg3,OK
2vmr,OK
3f7z,OK
4cxa,counts
1hzj,OK
6m9l,OK
4qte,OK
5ij6,OK
4xk2,OK
5yxf,OK
2zbg,OK
2eu1,OK
2fet,OK
4k87,OK
5n33,OK
3c1i,OK
3q88,OK
3zho,OK
3n45,OK
4xpm,OK
5sz9,OK
4wqf,failed_download
1uqt,OK
6pbg,OK
3vu8,OK
3wx0,OK
2e77,OK
3mwe,OK
5h8e,OK
1hlw,OK
4xv5,OK
5kpk,OK
1i8d,OK
1uxq,OK
5z2x,OK
3ag1,OK
5h3e,OK
2rg1,OK
3qwk,OK
4a7u,OK
2pts,OK
5xjg,OK
5avq,OK
3oht,OK
4u8v,OK
6fpb,OK
4q32,OK
1g98,OK
3ebo,OK
1llw,OK
3env,OK
1lf2,OK
2cdz,OK
2xi6,OK
2v0m,OK
6qmp,counts
3rjc,OK
6nxa,OK
1xl0,OK
4b3e,OK
1qrq,OK
5e4z,OK
2euv,OK
2ez8,OK
4u18,OK
5m7g,OK
6qdr,OK
6pfn,OK
4jpz,OK
3hcr,OK
2pyi,OK
4jd2,OK
5aff,OK
2qch,OK
3zya,OK
4ah6,OK
4uth,OK
3mh2,OK
5dnx,OK
3wci,OK
3flw,OK
2o59,OK
1mar,counts
3lhj,OK
2cyd,OK
1z5r,OK
3iko,OK
5os3,OK
1n8t,OK
4u69,OK
4qfm,OK
1nkw,counts
6fl5,OK
1keb,OK
4fj1,OK
3r1l,counts
5n1v,OK
3q35,OK
6djj,OK
4jky,OK
1ssd,OK
5iq4,OK
4k9w,OK
6brf,OK
6icd,OK
3is5,counts
6dqg,OK
2vqe,OK
4tqa,OK
4qgm,counts
6bom,OK
6aqg,OK
5b1m,OK
1juy,OK
4xci,OK
4g6z,OK
4nvo,OK
2obi,OK
4pa0,counts
3l6b,OK
1hwy,OK
6hw3,OK
3ha6,OK
3vld,OK
5cnx,OK
2xyb,OK
3fh8,OK
1is8,OK
6hwu,OK
3asy,OK
2vdu,OK
5oo6,OK
1umd,OK
3pla,OK
3ar3,OK
5obv,OK
5ngu,counts
3a7a,OK
2pxz,OK
1svs,OK
5nwl,OK
3prv,OK
3p8j,OK
2fwm,OK
3o8i,OK
1bjt,OK
6i3y,counts
3bv2,OK
3s1h,OK
1ig0,OK
4k7v,OK
6dfz,OK
2ger,OK
4yri,counts
1k4p,OK
3v9k,counts
2pzy,OK
4jfj,OK
6p0a,OK
3aaa,OK
5v7k,OK
4ed3,OK
4drn,OK
1rah,OK
3kt4,OK
4rhp,distance
5eqt,OK
3kad,OK
6ef5,OK
5d5s,OK
6qaq,OK
2iy6,OK
1xhm,OK
5el7,failed_download
3ifc,OK
5lv4,OK
3sq3,OK
5hxa,OK
4tvw,OK
5et5,OK
1zy4,OK
2byl,OK
4n6n,OK
3fue,OK
4j37,OK
2cog,OK
1cy7,OK
2qb2,OK
4g81,OK
1ix6,OK
5ijx,counts
1hr6,OK
1k03,OK
6ot6,OK
1av5,OK
5kyc,OK
6vdi,OK
1cty,OK
5n7u,counts
3gmt,OK
4jyx,OK
3o1y,OK
3qxy,OK
1fpy,OK
2cl7,OK
1a9x,OK
3tiz,OK
1n55,OK
2hhj,OK
6myo,OK
4rjk,OK
3m64,OK
3iec,OK
5n10,OK
3fr0,OK
4hna,OK
1t8p,OK
2eq9,OK
8tim,OK
3rrp,OK
4qmv,OK
4fbj,OK
6sad,counts
4q42,OK
3kom,OK
1wvw,OK
5w8h,OK
1dcc,OK
5k5c,OK
4kp1,OK
3eoc,OK
5elw,OK
4tmb,OK
6die,OK
6s7z,OK
3fn4,counts
2xgy,OK
3pl1,OK
